2019-07-15 08:30:00,22.96
2019-07-15 08:45:00,23.43
2019-07-15 09:00:00,23.61
2019-07-15 09:15:00,24.14
2019-07-15 09:30:00,24.48
2019-07-15 09:45:00,24.91
2019-07-15 10:00:00,25.26
2019-07-15 10:15:00,25.42
2019-07-15 10:30:00,25.73
2019-07-15 10:45:00,25.93
2019-07-15 11:00:00,26.48
2019-07-15 11:15:00,26.74
2019-07-15 11:30:00,27.03
2019-07-15 11:45:00,27.22
2019-07-15 12:00:00,27.31
2019-07-15 12:15:00,27.61
2019-07-15 12:30:00,27.84
2019-07-15 12:45:00,27.98
2019-07-15 13:00:00,27.99
2019-07-15 13:15:00,28.03
2019-07-15 13:30:00,28.07
2019-07-15 13:45:00,28.05
2019-07-15 14:00:00,28.17
2019-07-15 14:15:00,28.13
2019-07-15 14:30:00,28.13
2019-07-15 14:45:00,28.15
2019-07-15 15:00:00,28.12
2019-07-15 15:15:00,27.95
2019-07-15 15:30:00,27.94
2019-07-15 15:45:00,27.94
2019-07-15 16:00:00,27.95
2019-07-15 16:15:00,27.97
2019-07-15 16:30:00,27.93
2019-07-15 16:45:00,27.49
2019-07-15 17:00:00,27.73
2019-07-15 17:15:00,27.74
2019-07-15 17:30:00,27.64
2019-07-15 17:45:00,27.51
2019-07-15 18:00:00,27.38
2019-07-15 18:15:00,27.27
2019-07-15 18:30:00,27.15
2019-07-15 18:45:00,27.05
2019-07-15 19:00:00,26.96
2019-07-15 19:15:00,26.87
2019-07-15 19:30:00,26.75
2019-07-15 19:45:00,26.63
2019-07-15 20:00:00,26.53
2019-07-15 20:15:00,26.43
2019-07-15 20:30:00,26.33
2019-07-15 20:45:00,26.24
2019-07-15 21:00:00,26.13
2019-07-15 21:15:00,26.06
2019-07-15 21:30:00,25.97
2019-07-15 21:45:00,25.87
2019-07-15 22:00:00,25.78
2019-07-15 22:15:00,25.68
2019-07-15 22:30:00,25.58
2019-07-15 22:45:00,25.51
2019-07-15 23:00:00,25.44
2019-07-15 23:15:00,25.38
2019-07-15 23:30:00,25.31
2019-07-15 23:45:00,25.26
2019-07-16 00:00:00,25.17
2019-07-16 00:15:00,25.09
2019-07-16 00:30:00,25.02
2019-07-16 00:45:00,24.95
2019-07-16 01:00:00,24.89
2019-07-16 01:15:00,24.82
2019-07-16 01:30:00,24.75
2019-07-16 01:45:00,24.69
2019-07-16 02:00:00,24.62
2019-07-16 02:15:00,24.57
2019-07-16 02:30:00,24.52
2019-07-16 02:45:00,24.49
2019-07-16 03:00:00,24.46
2019-07-16 03:15:00,24.42
2019-07-16 03:30:00,24.37
2019-07-16 03:45:00,24.34
2019-07-16 04:00:00,24.31
2019-07-16 04:15:00,24.27
2019-07-16 04:30:00,24.26
2019-07-16 04:45:00,24.23
2019-07-16 05:00:00,24.22
2019-07-16 05:15:00,24.19
2019-07-16 05:30:00,24.17
2019-07-16 05:45:00,24.17
2019-07-16 06:00:00,24.19
2019-07-16 06:15:00,24.22
2019-07-16 06:30:00,24.24
2019-07-16 06:45:00,24.28
2019-07-16 07:00:00,24.32
2019-07-16 07:15:00,24.35
2019-07-16 07:30:00,24.43
2019-07-16 07:45:00,24.36
2019-07-16 08:00:00,24.37
2019-07-16 08:15:00,24.64
2019-07-16 08:30:00,24.78
2019-07-16 08:45:00,24.87
2019-07-16 09:00:00,25.1
2019-07-16 09:15:00,25.05
2019-07-16 09:30:00,23.95
2019-07-16 09:45:00,24.24
2019-07-16 10:00:00,24.77
2019-07-16 10:15:00,25.05
2019-07-16 10:30:00,25.33
2019-07-16 10:45:00,25.57
2019-07-16 11:00:00,25.6
2019-07-16 11:15:00,25.66
2019-07-16 11:30:00,25.28
2019-07-16 11:45:00,25.74
2019-07-16 12:00:00,25.73
2019-07-16 12:15:00,25.45
2019-07-16 12:30:00,26.01
2019-07-16 12:45:00,25.81
2019-07-16 13:00:00,26.49
2019-07-16 13:15:00,26.82
2019-07-16 13:30:00,26.92
2019-07-16 13:45:00,26.91
2019-07-16 14:00:00,27.32
2019-07-16 14:15:00,27.47
2019-07-16 14:30:00,27.62
2019-07-16 14:45:00,27.75
2019-07-16 15:00:00,27.81
2019-07-16 15:15:00,27.82
2019-07-16 15:30:00,27.88
2019-07-16 15:45:00,27.9
2019-07-16 16:00:00,27.88
2019-07-16 16:15:00,27.83
2019-07-16 16:30:00,27.82
2019-07-16 16:45:00,27.93
2019-07-16 17:00:00,27.93
2019-07-16 17:15:00,27.84
2019-07-16 17:30:00,27.78
2019-07-16 17:45:00,27.72
2019-07-16 18:00:00,27.67
2019-07-16 18:15:00,27.64
2019-07-16 18:30:00,27.61
2019-07-16 18:45:00,27.59
2019-07-16 19:00:00,27.56
2019-07-16 19:15:00,27.4
2019-07-16 19:30:00,27.17
2019-07-16 19:45:00,26.98
2019-07-16 20:00:00,26.81
2019-07-16 20:15:00,26.65
2019-07-16 20:30:00,26.5
2019-07-16 20:45:00,26.39
2019-07-16 21:00:00,26.26
2019-07-16 21:15:00,26.12
2019-07-16 21:30:00,25.98
2019-07-16 21:45:00,25.86
2019-07-16 22:00:00,25.74
2019-07-16 22:15:00,25.62
2019-07-16 22:30:00,25.51
2019-07-16 22:45:00,25.4
2019-07-16 23:00:00,25.28
2019-07-16 23:15:00,25.17
2019-07-16 23:30:00,25.05
2019-07-16 23:45:00,24.96
2019-07-17 00:00:00,24.87
2019-07-17 00:15:00,24.79
2019-07-17 00:30:00,24.72
2019-07-17 00:45:00,24.63
2019-07-17 01:00:00,24.56
2019-07-17 01:15:00,24.48
2019-07-17 01:30:00,24.4
2019-07-17 01:45:00,24.33
2019-07-17 02:00:00,24.27
2019-07-17 02:15:00,24.2
2019-07-17 02:30:00,24.14
2019-07-17 02:45:00,24.08
2019-07-17 03:00:00,24.03
2019-07-17 03:15:00,23.98
2019-07-17 03:30:00,23.93
2019-07-17 03:45:00,23.88
2019-07-17 04:00:00,23.83
2019-07-17 04:15:00,23.78
2019-07-17 04:30:00,23.74
2019-07-17 04:45:00,23.7
2019-07-17 05:00:00,23.66
2019-07-17 05:15:00,23.64
2019-07-17 05:30:00,23.64
2019-07-17 05:45:00,23.64
2019-07-17 06:00:00,23.64
2019-07-17 06:15:00,23.66
2019-07-17 06:30:00,23.72
2019-07-17 06:45:00,23.76
2019-07-17 07:00:00,23.81
2019-07-17 07:15:00,23.89
2019-07-17 07:30:00,23.72
2019-07-17 07:45:00,23.27
2019-07-17 08:00:00,23.45
2019-07-17 08:15:00,23.61
2019-07-17 08:30:00,23.86
2019-07-17 08:45:00,24.04
2019-07-17 09:00:00,24.11
2019-07-17 09:15:00,24.31
2019-07-17 09:30:00,24.64
2019-07-17 09:45:00,25.36
2019-07-17 10:00:00,25.91
2019-07-17 10:15:00,26.02
2019-07-17 10:30:00,26.16
2019-07-17 10:45:00,26.29
2019-07-17 11:00:00,26.35
2019-07-17 11:15:00,26.11
2019-07-17 11:30:00,26.22
2019-07-17 11:45:00,26.14
2019-07-17 12:00:00,26.34
2019-07-17 12:15:00,26.06
2019-07-17 12:30:00,26.15
2019-07-17 12:45:00,26.37
